rut,topic,value,name
12348299,topic_4,0,Planificación estratégica
12348299,topic_5,6.965264939752298e-151,Estrategia de negocios
12413776,topic_1,0,Análisis financiero
12413776,topic_2,9.281544623266461,Gestión de proyectos
12413776,topic_3,9.718455376733553,Sistemas e informática
12413776,topic_4,0,Planificación estratégica
12413776,topic_5,7.079885697889748e-104,Estrategia de negocios
12505809,topic_1,0,Análisis financiero
12505809,topic_2,8.829482498498175,Gestión de proyectos
12505809,topic_3,1.1705172372229915,Sistemas e informática
12505809,topic_4,1.00000026427885,Planificación estratégica
12505809,topic_5,0,Estrategia de negocios
12972579,topic_1,0,Análisis financiero
12972579,topic_2,0,Gestión de proyectos
12972579,topic_3,0,Sistemas e informática
12972579,topic_4,0,Planificación estratégica
12972579,topic_5,4.9999999999999885,Estrategia de negocios
13038201,topic_1,0,Análisis financiero
13038201,topic_2,0,Gestión de proyectos
13038201,topic_3,0,Sistemas e informática
13038201,topic_4,7.999999999999986,Planificación estratégica
13038201,topic_5,0.9999999999999996,Estrategia de negocios
13767396,topic_1,5e-324,Análisis financiero
13767396,topic_2,0,Gestión de proyectos
13767396,topic_3,2.928026677707358e-246,Sistemas e informática
13767396,topic_4,5.610393140259987,Planificación estratégica
13767396,topic_5,13.389606859739974,Estrategia de negocios
14156376,topic_1,0,Análisis financiero
14156376,topic_2,11.000000000000023,Gestión de proyectos
14156376,topic_3,0,Sistemas e informática
14156376,topic_4,0,Planificación estratégica
14156376,topic_5,0,Estrategia de negocios
14163784,topic_1,0,Análisis financiero
14163784,topic_2,8.843831855327014,Gestión de proyectos
14163784,topic_3,1.1561681446730059,Sistemas e informática
14163784,topic_4,0,Planificación estratégica
14163784,topic_5,0,Estrategia de negocios
15218623,topic_1,0,Análisis financiero
15218623,topic_2,0,Gestión de proyectos
15218623,topic_3,0,Sistemas e informática
15218623,topic_4,0,Planificación estratégica
15218623,topic_5,4.9999999999999885,Estrategia de negocios
15298260,topic_1,17.000000000000025,Análisis financiero
15298260,topic_2,0,Gestión de proyectos
15298260,topic_3,0,Sistemas e informática
15298260,topic_4,0,Planificación estratégica
15298260,topic_5,0,Estrategia de negocios
15313347,topic_1,0,Análisis financiero
15313347,topic_2,0,Gestión de proyectos
15313347,topic_3,0,Sistemas e informática
15313347,topic_4,7.999999999999986,Planificación estratégica
15313347,topic_5,0.9999999999999996,Estrategia de negocios
15378412,topic_1,0.9215283930838916,Análisis financiero
15378412,topic_2,2.895372017090074,Gestión de proyectos
15378412,topic_3,3.2283299447387663e-29,Sistemas e informática
15378412,topic_4,18.28772757273594,Planificación estratégica
15378412,topic_5,2.8953720170900676,Estrategia de negocios
15501483,topic_1,4.200000000000009,Análisis financiero
15501483,topic_2,5.800000000000011,Gestión de proyectos
15501483,topic_3,0,Sistemas e informática
15501483,topic_4,0.9999999999999966,Planificación estratégica
15501483,topic_5,0,Estrategia de negocios
16009407,topic_1,0.40000000000000097,Análisis financiero
16009407,topic_2,2.400000000000004,Gestión de proyectos
16009407,topic_3,0.4000000000000066,Sistemas e informática
16009407,topic_4,14.39999999999997,Planificación estratégica
16009407,topic_5,0.4000000000000003,Estrategia de negocios
16128679,topic_1,5.684741111565369e-105,Análisis financiero
16128679,topic_2,0.8800011519541675,Gestión de proyectos
16128679,topic_3,0,Sistemas e informática
16128679,topic_4,17.150975844504867,Planificación estratégica
16128679,topic_5,3.969023003540929,Estrategia de negocios
16366405,topic_1,0,Análisis financiero
16366405,topic_2,1.0824854524479537,Gestión de proyectos
16366405,topic_3,27.917514547552035,Sistemas e informática
16366405,topic_4,5e-324,Planificación estratégica
16366405,topic_5,0,Estrategia de negocios
16477189,topic_1,0,Análisis financiero
16477189,topic_2,13.153706608457481,Gestión de proyectos
16477189,topic_3,2.8462933915425435,Sistemas e informática
16477189,topic_4,0,Planificación estratégica
16477189,topic_5,0,Estrategia de negocios
17418719,topic_1,5e-324,Análisis financiero
17418719,topic_2,0,Gestión de proyectos
17418719,topic_3,0,Sistemas e informática
17418719,topic_4,0.7114775163728433,Planificación estratégica
17418719,topic_5,10.288522483627132,Estrategia de negocios
17982554,topic_1,0,Análisis financiero
17982554,topic_2,0,Gestión de proyectos
17982554,topic_3,8.999999999999996,Sistemas e informática
17982554,topic_4,0,Planificación estratégica
17982554,topic_5,0,Estrategia de negocios
21612351,topic_1,10.000000000000021,Análisis financiero
21612351,topic_2,0.4000000000000007,Gestión de proyectos
21612351,topic_3,0,Sistemas e informática
21612351,topic_4,3.5999999999999894,Planificación estratégica
21612351,topic_5,0,Estrategia de negocios
23121470,topic_1,0,Análisis financiero
23121470,topic_2,12.800000000000024,Gestión de proyectos
23121470,topic_3,0,Sistemas e informática
23121470,topic_4,0,Planificación estratégica
23121470,topic_5,0.19999999999999984,Estrategia de negocios
6905861,topic_1,0,Análisis financiero
6905861,topic_2,5.80000000000001,Gestión de proyectos
6905861,topic_3,0,Sistemas e informática
6905861,topic_4,0.9999999999999967,Planificación estratégica
6905861,topic_5,4.199999999999994,Estrategia de negocios
7012725,topic_1,0,Análisis financiero
7012725,topic_2,5.00000000000001,Gestión de proyectos
7012725,topic_3,0,Sistemas e informática
7012725,topic_4,0,Planificación estratégica
7012725,topic_5,0,Estrategia de negocios
7194753,topic_1,10.222222222222248,Análisis financiero
7194753,topic_2,4.888888888888897,Gestión de proyectos
7194753,topic_3,5.318775759096618e-55,Sistemas e informática
7194753,topic_4,4.888888888888875,Planificación estratégica
7194753,topic_5,0,Estrategia de negocios
7204109,topic_1,5e-324,Análisis financiero
7204109,topic_2,25.000000000000053,Gestión de proyectos
7204109,topic_3,0,Sistemas e informática
7204109,topic_4,0,Planificación estratégica
7204109,topic_5,0,Estrategia de negocios
8226036,topic_1,4.646191009133514e-182,Análisis financiero
8226036,topic_2,3.9797042083796446,Gestión de proyectos
8226036,topic_3,0,Sistemas e informática
8226036,topic_4,18.55362833946264,Planificación estratégica
8226036,topic_5,3.4666674521576892,Estrategia de negocios
8404113,topic_1,0,Análisis financiero
8404113,topic_2,9.00000000000002,Gestión de proyectos
8404113,topic_3,0,Sistemas e informática
8404113,topic_4,0,Planificación estratégica
8404113,topic_5,0,Estrategia de negocios
8784488,topic_1,1.4000000000000035,Análisis financiero
8784488,topic_2,6.2000000000000135,Gestión de proyectos
8784488,topic_3,1.399999999999997,Sistemas e informática
8784488,topic_4,0,Planificación estratégica
8784488,topic_5,0,Estrategia de negocios
8844016,topic_1,0,Análisis financiero
8844016,topic_2,5.600000000000012,Gestión de proyectos
8844016,topic_3,0,Sistemas e informática
8844016,topic_4,1.399999999999997,Planificación estratégica
8844016,topic_5,0,Estrategia de negocios
9039731,topic_1,0,Análisis financiero
9039731,topic_2,5.600000000000009,Gestión de proyectos
9039731,topic_3,0,Sistemas e informática
9039731,topic_4,0,Planificación estratégica
9039731,topic_5,1.3999999999999984,Estrategia de negocios
9124325,topic_1,11.000000000000025,Análisis financiero
9124325,topic_2,3.0000000000000044,Gestión de proyectos
9124325,topic_3,0,Sistemas e informática
9124325,topic_4,2.999999999999991,Planificación estratégica
9124325,topic_5,0,Estrategia de negocios
9212799,topic_1,8.400000000000018,Análisis financiero
9212799,topic_2,5.200000000000008,Gestión de proyectos
9212799,topic_3,0,Sistemas e informática
9212799,topic_4,0.39999999999999797,Planificación estratégica
9212799,topic_5,0,Estrategia de negocios
9451736,topic_1,8.600000000000017,Análisis financiero
9451736,topic_2,3.8000000000000065,Gestión de proyectos
9451736,topic_3,0,Sistemas e informática
9451736,topic_4,0.599999999999997,Planificación estratégica
9451736,topic_5,0,Estrategia de negocios
9904607,topic_1,0,Análisis financiero
9904607,topic_2,0,Gestión de proyectos
9904607,topic_3,0,Sistemas e informática
9904607,topic_4,0,Planificación estratégica
9904607,topic_5,10.999999999999973,Estrategia de negocios
link_1042,topic_1,0,Análisis financiero
link_1042,topic_2,0.0046517863134965965,Gestión de proyectos
link_1042,topic_3,7.6073057354290725,Sistemas e informática
link_1042,topic_4,9.190714800597245,Planificación estratégica
link_1042,topic_5,0.19732767766016568,Estrategia de negocios
link_1059,topic_1,2.5441606113518622e-26,Análisis financiero
link_1059,topic_2,7.931210055989474,Gestión de proyectos
link_1059,topic_3,0,Sistemas e informática
link_1059,topic_4,0,Planificación estratégica
link_1059,topic_5,9.068789944010524,Estrategia de negocios
link_1084,topic_1,19.618181818181863,Análisis financiero
link_1084,topic_2,1.50092654055921e-216,Gestión de proyectos
link_1084,topic_3,0,Sistemas e informática
link_1084,topic_4,6.381818181818164,Planificación estratégica
link_1084,topic_5,1.2490030650596628e-216,Estrategia de negocios
link_1091,topic_1,10.400000000000029,Análisis financiero
link_1091,topic_2,3.466666666666673,Gestión de proyectos
link_1091,topic_3,0,Sistemas e informática
link_1091,topic_4,12.133333333333304,Planificación estratégica
link_1091,topic_5,5.116897551473929e-184,Estrategia de negocios
link_121,topic_1,0,Análisis financiero
link_121,topic_2,5.00000000000001,Gestión de proyectos
link_121,topic_3,0,Sistemas e informática
link_121,topic_4,0,Planificación estratégica
link_121,topic_5,0,Estrategia de negocios
link_1281,topic_1,0,Análisis financiero
link_1281,topic_2,20.00000000000004,Gestión de proyectos
link_1281,topic_3,3.750040188777421e-158,Sistemas e informática
link_1281,topic_4,0,Planificación estratégica
link_1281,topic_5,1.700948511958611e-165,Estrategia de negocios
link_1303,topic_1,0,Análisis financiero
link_1303,topic_2,0,Gestión de proyectos
link_1303,topic_3,10.999999999999995,Sistemas e informática
link_1303,topic_4,0,Planificación estratégica
link_1303,topic_5,0,Estrategia de negocios
link_1317,topic_1,1.000000000000004,Análisis financiero
link_1317,topic_2,5.800000000000012,Gestión de proyectos
link_1317,topic_3,0,Sistemas e informática
link_1317,topic_4,4.199999999999991,Planificación estratégica
link_1317,topic_5,0,Estrategia de negocios
link_132,topic_1,1.1210905248686837e-112,Análisis financiero
link_132,topic_2,5.806451612903241,Gestión de proyectos
link_132,topic_3,5.332012019110859e-263,Sistemas e informática
link_132,topic_4,26.245161290322535,Planificación estratégica
link_132,topic_5,3.9483870967741943,Estrategia de negocios
link_1361,topic_1,18.400003787555853,Análisis financiero
link_1361,topic_2,3.3205489409656153,Gestión de proyectos
link_1361,topic_3,0,Sistemas e informática
link_1361,topic_4,6.279447271478564,Planificación estratégica
link_1361,topic_5,0,Estrategia de negocios
link_1367,topic_1,9.000000000000014,Análisis financiero
link_1367,topic_2,0,Gestión de proyectos
link_1367,topic_3,0,Sistemas e informática
link_1367,topic_4,0,Planificación estratégica
link_1367,topic_5,0,Estrategia de negocios
link_1385,topic_1,3.3529411764705994,Análisis financiero
link_1385,topic_2,2.121831515332346e-102,Gestión de proyectos
link_1385,topic_3,5e-324,Sistemas e informática
link_1385,topic_4,14.08235294117644,Planificación estratégica
link_1385,topic_5,1.5647058823529405,Estrategia de negocios
link_1414,topic_1,0,Análisis financiero
link_1414,topic_2,8.62948276452446,Gestión de proyectos
link_1414,topic_3,0.9705167458199412,Sistemas e informática
link_1414,topic_4,0,Planificación estratégica
link_1414,topic_5,2.4000004896556115,Estrategia de negocios
link_1464,topic_1,11.000000000000018,Análisis financiero
link_1464,topic_2,0,Gestión de proyectos
link_1464,topic_3,0,Sistemas e informática
link_1464,topic_4,0,Planificación estratégica
link_1464,topic_5,0,Estrategia de negocios
link_1515,topic_1,0,Análisis financiero
link_1515,topic_2,14.395418021581497,Gestión de proyectos
link_1515,topic_3,0.4045783687037575,Sistemas e informática
link_1515,topic_4,2.000001752078746,Planificación estratégica
link_1515,topic_5,0.20000185763602846,Estrategia de negocios
link_1547,topic_1,0.2000000000000008,Análisis financiero
link_1547,topic_2,0,Gestión de proyectos
link_1547,topic_3,0,Sistemas e informática
link_1547,topic_4,11.399999999999974,Planificación estratégica
link_1547,topic_5,3.3999999999999972,Estrategia de negocios
link_1650,topic_1,4.800000000000013,Análisis financiero
link_1650,topic_2,4.800000000000008,Gestión de proyectos
link_1650,topic_3,0,Sistemas e informática
link_1650,topic_4,8.399999999999979,Planificación estratégica
link_1650,topic_5,2.9999999999999973,Estrategia de negocios
link_1652,topic_1,0,Análisis financiero
link_1652,topic_2,0,Gestión de proyectos
link_1652,topic_3,0,Sistemas e informática
link_1652,topic_4,5.59999999999999,Planificación estratégica
link_1652,topic_5,1.399999999999999,Estrategia de negocios
link_1705,topic_1,2.400000000000008,Análisis financiero
link_1705,topic_2,6.000000000000012,Gestión de proyectos
link_1705,topic_3,0,Sistemas e informática
link_1705,topic_4,5.999999999999984,Planificación estratégica
link_1705,topic_5,0.6000000000000003,Estrategia de negocios
link_1734,topic_1,0,Análisis financiero
link_1734,topic_2,5.600000000000012,Gestión de proyectos
link_1734,topic_3,0,Sistemas e informática
link_1734,topic_4,1.399999999999997,Planificación estratégica
link_1734,topic_5,0,Estrategia de negocios
link_1769,topic_1,16.45895776435128,Análisis financiero
link_1769,topic_2,2.5410422356487565,Gestión de proyectos
link_1769,topic_3,0,Sistemas e informática
link_1769,topic_4,2.3682095386218536e-79,Planificación estratégica
link_1769,topic_5,0,Estrategia de negocios
link_1848,topic_1,3.663976840007003e-309,Análisis financiero
link_1848,topic_2,14.69629629629633,Gestión de proyectos
link_1848,topic_3,4.4814729931287e-311,Sistemas e informática
link_1848,topic_4,16.303703703703672,Planificación estratégica
link_1848,topic_5,0,Estrategia de negocios
link_1904,topic_1,7.706666666666686,Análisis financiero
link_1904,topic_2,3.595054883574601e-40,Gestión de proyectos
link_1904,topic_3,0,Sistemas e informática
link_1904,topic_4,9.293333333333313,Planificación estratégica
link_1904,topic_5,0,Estrategia de negocios
link_1908,topic_1,0.6000000000000019,Análisis financiero
link_1908,topic_2,6.000000000000011,Gestión de proyectos
link_1908,topic_3,0,Sistemas e informática
link_1908,topic_4,5.999999999999986,Planificación estratégica
link_1908,topic_5,2.399999999999998,Estrategia de negocios
link_1970,topic_1,0,Análisis financiero
link_1970,topic_2,5.80000000000001,Gestión de proyectos
link_1970,topic_3,0,Sistemas e informática
link_1970,topic_4,0.9999999999999967,Planificación estratégica
link_1970,topic_5,4.199999999999994,Estrategia de negocios
